2.822398782083452e-21,8.176189876149069e-22
2.822105333844471e-21,8.183783990389828e-22
2.821812210596875e-21,8.191356622936789e-22
2.821520876338394e-21,8.1988881734009e-22
2.8212353379603983e-21,8.2063368467639385e-22
2.8209629346446325e-21,8.213647229332004e-22
2.8207096975281687e-21,8.220762460723076e-22
2.8204738587897115e-21,8.22763657984163e-22
2.8202496332445773e-21,8.234246840546471e-22
2.820031361412387e-21,8.24059681377463e-22
2.8198162421350293e-21,8.246706251145936e-22
2.819604649590748e-21,8.25259089478791e-22
2.8193969563215384e-21,8.258268427814705e-22
2.8191919886432158e-21,8.263772497074198e-22
2.8189930976428495e-21,8.26915769083438e-22
2.8188146339748326e-21,8.274490768049744e-22
2.8186730386934066e-21,8.2798294476422575e-22
2.8185654219944835e-21,8.285213619524439e-22
2.818455869397255e-21,8.290645705050421e-22
2.818300631605126e-21,8.296083530167865e-22
2.8180886630908484e-21,8.301458476480253e-22
2.8178517492739603e-21,8.306716716538216e-22
2.8176309381114846e-21,8.311842080935429e-22
2.8174457724878877e-21,8.316842808094207e-22
2.8172928880209016e-21,8.321765321484365e-22
2.817160864569303e-21,8.326662196348203e-22
2.817043758554072e-21,8.331553804795072e-22
2.816939818654885e-21,8.336442232696167e-22
2.8168492873318165e-21,8.341322284499068e-22
2.8167738209302777e-21,8.346183930178034e-22
2.8167141643559327e-21,8.3510198383101525e-22
2.8166678677284642e-21,8.355825318971857e-22
2.8166308102931727e-21,8.360600728532983e-22
2.8165997343831106e-21,8.36536036980028e-22
2.8165729529370548e-21,8.370119673589725e-22
2.8165500478509066e-21,8.374885646842339e-22
2.8165310091289896e-21,8.379654489389444e-22
2.8165173092668063e-21,8.384419285421038e-22
2.816512976614637e-21,8.389177414683388e-22
2.8165233791142505e-21,8.3939278622536255e-22
2.816553258307275e-21,8.398670710774422e-22
2.816601895011044e-21,8.403407679054841e-22
2.8166598641213154e-21,8.408140849576389e-22
2.8167165060519734e-21,8.412868933290764e-22
